Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Departure delay (Minutes)
AA,01/25/2019,1,N102NN,LAX,-3
AA,01/25/2019,3,N113AN,LAX,-4
AA,01/25/2019,15,N112AN,SFO,-6
AA,01/25/2019,33,N108NN,LAX,-1
AA,01/25/2019,42,N103NN,LAX,-7
AA,01/25/2019,53,N104NN,LAX,-8
AA,01/25/2019,117,N107NN,LAX,-4
AA,01/25/2019,133,N115NN,LAX,17
AA,01/25/2019,171,N110AN,LAX,-3
AA,01/25/2019,179,N109NN,SFO,-3
AA,01/25/2019,243,N342AN,MIA,-2
AA,01/25/2019,255,N114NN,LAX,-7
AA,01/25/2019,277,N931AN,ORD,-7
AA,01/25/2019,300,N110AN,LAX,-6
AA,01/25/2019,302,N117AN,LAX,-4
AA,01/25/2019,331,N116AN,LAX,-2
AA,01/25/2019,341,N105NN,LAX,-5
AA,01/25/2019,429,N125UW,CLT,-11
AA,01/25/2019,631,N169UW,CLT,-2
AA,01/25/2019,952,N946AN,PHX,31
AA,01/25/2019,969,N934NN,LAS,-3
AA,01/25/2019,1047,N827NN,MIA,87
AA,01/25/2019,1140,N105NN,BOS,-6
AA,01/25/2019,1240,N916NN,MCO,17
AA,01/25/2019,1274,N877NN,DFW,-2
AA,01/25/2019,1278,N974AN,BOS,-5
AA,01/25/2019,1335,N861NN,LAS,-5
AA,01/25/2019,1414,N853NN,ORD,-5
AA,01/25/2019,1444,N965AN,CLT,-1
AA,01/25/2019,1487,N354PT,PHX,-1
AA,01/25/2019,1500,N930AN,CLT,-6
AA,01/25/2019,1571,N391AA,MIA,-3
AA,01/25/2019,1587,N930AN,PHX,-3
AA,01/25/2019,1610,N192AN,MIA,-2
AA,01/25/2019,2214,N811NN,DFW,-4
AA,01/25/2019,2215,N112AN,SFO,15
AA,01/25/2019,2234,N348AN,DFW,-6
AA,01/25/2019,2268,N172AJ,MIA,7
AA,01/25/2019,2286,N895NN,SEA,-1
AA,01/25/2019,2291,N915NN,CLT,0
AA,01/25/2019,2305,N111ZM,SFO,-4
AA,01/25/2019,2306,N930NN,SAN,8
AA,01/25/2019,2369,N820NN,PHX,-1
AA,01/25/2019,2383,N192AN,MIA,-2
AA,01/25/2019,2423,N995NN,DFW,-3
AA,01/25/2019,2514,N866NN,AUS,-1
AA,01/25/2019,2643,N937AN,CLT,0
AA,01/25/2019,2652,N101NN,SFO,-7
AA,01/25/2019,2704,N923NN,MCO,-4
AA,01/25/2019,2772,N931AN,AUS,7
AA,01/25/2019,2773,N916NN,DCA,-3
AA,01/25/2019,2783,N190AA,EGE,-8
AA,01/26/2019,1,N102NN,LAX,-8
AA,01/26/2019,3,N103NN,LAX,-7
AA,01/26/2019,15,N116AN,SFO,-3
AA,01/26/2019,33,N104NN,LAX,-5
AA,01/26/2019,42,N105NN,LAX,-2
AA,01/26/2019,53,N109NN,LAX,-1
AA,01/26/2019,179,N106NN,SFO,-6
AA,01/26/2019,243,N396AN,MIA,-5
AA,01/26/2019,255,N117AN,LAX,-2
AA,01/26/2019,302,N113AN,LAX,30
AA,01/26/2019,936,N187AN,STT,-10
AA,01/26/2019,952,N942NN,PHX,-4
AA,01/26/2019,1047,N981AN,MIA,-2
AA,01/26/2019,1140,N101NN,BOS,-3
AA,01/26/2019,1240,N891NN,MCO,-1
AA,01/26/2019,1278,N886NN,BOS,-4
AA,01/26/2019,1335,N893NN,LAS,-11
AA,01/26/2019,1357,N755AN,MIA,79
AA,01/26/2019,1414,N979NN,ORD,40
AA,01/26/2019,1444,N892NN,CLT,-3
AA,01/26/2019,1487,N339PL,PHX,-4
AA,01/26/2019,1571,N399AN,MIA,-7
AA,01/26/2019,1587,N936AN,PHX,-6
AA,01/26/2019,1621,N950AN,CLT,-6
AA,01/26/2019,1631,N551UW,CLT,-6
AA,01/26/2019,2215,N108NN,SFO,-9
AA,01/26/2019,2234,N348AN,DFW,-2
AA,01/26/2019,2242,N807NN,DFW,-7
AA,01/26/2019,2268,N882NN,MIA,-1
AA,01/26/2019,2286,N934NN,SEA,-3
AA,01/26/2019,2306,N346PR,SAN,25
AA,01/26/2019,2369,N971NN,PHX,-1
AA,01/26/2019,2514,N866NN,AUS,-10
AA,01/26/2019,2643,N950AN,CLT,-6
AA,01/26/2019,2704,N971AN,MCO,-6
AA,01/26/2019,2772,N866NN,AUS,-7
AA,01/26/2019,2773,N101NN,DCA,-7
AA,01/26/2019,2783,N692AA,EGE,-8
AA,01/27/2019,1,N116AN,LAX,-3
AA,01/27/2019,3,N102NN,LAX,-8
AA,01/27/2019,15,N111ZM,SFO,-5
AA,01/27/2019,33,N117AN,LAX,-2
AA,01/27/2019,42,N109NN,LAX,-2
AA,01/27/2019,53,N115NN,LAX,16
AA,01/27/2019,117,N113AN,LAX,-1
AA,01/27/2019,133,N103NN,LAX,4
AA,01/27/2019,179,N114NN,SFO,-9
AA,01/27/2019,243,N390AA,MIA,-8
AA,01/27/2019,255,N101NN,LAX,4
AA,01/27/2019,277,N879NN,ORD,-4
AA,01/27/2019,300,N105NN,LAX,-3
AA,01/27/2019,302,N106NN,LAX,-7
AA,01/27/2019,331,N110AN,LAX,-6
AA,01/27/2019,341,N104NN,LAX,-6
AA,01/27/2019,429,N710UW,CLT,-7
AA,01/27/2019,631,N576UW,CLT,8
AA,01/27/2019,952,N921AN,PHX,-5
AA,01/27/2019,969,N872NN,LAS,-4
AA,01/27/2019,1047,N990AN,MIA,-3
AA,01/27/2019,1140,N104NN,BOS,10
AA,01/27/2019,1240,N879NN,MCO,5
AA,01/27/2019,1274,N908NN,DFW,-6
AA,01/27/2019,1278,N907NN,BOS,5
AA,01/27/2019,1335,N872NN,LAS,3
AA,01/27/2019,1414,N896NN,ORD,-1
AA,01/27/2019,1444,N963NN,CLT,-4
AA,01/27/2019,1500,N926AN,CLT,-7
AA,01/27/2019,1571,N348AN,MIA,-6
AA,01/27/2019,1587,N969AN,PHX,-3
AA,01/27/2019,1610,N187AN,MIA,2
AA,01/27/2019,2215,N111ZM,SFO,-5
AA,01/27/2019,2234,N392AN,DFW,-7
AA,01/27/2019,2268,N692AA,MIA,0
AA,01/27/2019,2286,N938NN,SEA,-3
AA,01/27/2019,2291,N948NN,CLT,-1
AA,01/27/2019,2305,N108NN,SFO,-5
AA,01/27/2019,2306,N930NN,SAN,12
AA,01/27/2019,2369,N858NN,PHX,-2
AA,01/27/2019,2383,N187AN,MIA,22
AA,01/27/2019,2423,N803NN,DFW,19
AA,01/27/2019,2514,N938NN,AUS,-7
AA,01/27/2019,2643,N899NN,CLT,-5
AA,01/27/2019,2652,N112AN,SFO,-8
AA,01/27/2019,2704,N845NN,MCO,7
AA,01/27/2019,2772,N916AN,AUS,-6
AA,01/27/2019,2773,N850NN,DCA,-5
AA,01/27/2019,2783,N197AN,EGE,-3
AA,01/28/2019,1,N101NN,LAX,-3
AA,01/28/2019,3,N117AN,LAX,-11
AA,01/28/2019,15,N102NN,SFO,-5
AA,01/28/2019,33,N114NN,LAX,-8
AA,01/28/2019,42,N104NN,LAX,-6
AA,01/28/2019,53,N113AN,LAX,-5
AA,01/28/2019,117,N105NN,LAX,-7
AA,01/28/2019,133,N115NN,LAX,-4
AA,01/28/2019,171,N110AN,LAX,-6
AA,01/28/2019,179,N109NN,SFO,-5
AA,01/28/2019,243,N395AN,MIA,-7
AA,01/28/2019,255,N112AN,LAX,-5
AA,01/28/2019,277,N842NN,ORD,143
AA,01/28/2019,300,N110AN,LAX,-9
AA,01/28/2019,302,N108NN,LAX,7
AA,01/28/2019,331,N116AN,LAX,-7
AA,01/28/2019,341,N106NN,LAX,-9
AA,01/28/2019,429,N814AW,CLT,-10
AA,01/28/2019,631,N177US,CLT,54
AA,01/28/2019,952,N979NN,PHX,-6
AA,01/28/2019,969,N850NN,LAS,22
AA,01/28/2019,1047,N301NW,MIA,6
AA,01/28/2019,1140,N106NN,BOS,-8
AA,01/28/2019,1240,N920NN,MCO,-7
AA,01/28/2019,1274,N821NN,DFW,1
AA,01/28/2019,1278,N854NN,BOS,4
AA,01/28/2019,1335,N850NN,LAS,1
AA,01/28/2019,1414,N908NN,ORD,0
AA,01/28/2019,1444,N972NN,CLT,-2
AA,01/28/2019,1487,N988NN,PHX,2
AA,01/28/2019,1500,N855NN,CLT,-2
AA,01/28/2019,1571,N391AA,MIA,-5
AA,01/28/2019,1587,N852NN,PHX,-3
AA,01/28/2019,1610,N190AA,MIA,0
AA,01/28/2019,2214,N338PK,DFW,-9
AA,01/28/2019,2215,N102NN,SFO,-6
AA,01/28/2019,2234,N343AN,DFW,-4
AA,01/28/2019,2268,N692AA,MIA,-2
AA,01/28/2019,2286,N922NN,SEA,-3
AA,01/28/2019,2291,N176AA,CLT,-7
AA,01/28/2019,2305,N111ZM,SFO,-6
AA,01/28/2019,2306,N873NN,SAN,2
AA,01/28/2019,2369,N930AN,PHX,-3
AA,01/28/2019,2383,N762AN,MIA,-5
AA,01/28/2019,2514,N873NN,AUS,-11
AA,01/28/2019,2643,N962AN,CLT,145
AA,01/28/2019,2652,N103NN,SFO,-8
AA,01/28/2019,2704,N904NN,MCO,24
AA,01/28/2019,2772,N963NN,AUS,32
AA,01/28/2019,2773,N963NN,DCA,-5
AA,01/28/2019,2783,N197AN,EGE,1
AA,01/29/2019,1,N114NN,LAX,-7
AA,01/29/2019,3,N108NN,LAX,-6
AA,01/29/2019,15,N109NN,SFO,-5
AA,01/29/2019,33,N105NN,LAX,-10
AA,01/29/2019,42,N101NN,LAX,-6
AA,01/29/2019,53,N113AN,LAX,2
AA,01/29/2019,117,N110AN,LAX,-7
AA,01/29/2019,133,N106NN,LAX,-4
AA,01/29/2019,171,N116AN,LAX,-9
AA,01/29/2019,179,N107NN,SFO,-9
AA,01/29/2019,243,N343AN,MIA,-4
AA,01/29/2019,255,N104NN,LAX,-6
AA,01/29/2019,277,N914AN,ORD,-4
AA,01/29/2019,300,N116AN,LAX,-4
AA,01/29/2019,302,N111ZM,LAX,-4
AA,01/29/2019,331,N115NN,LAX,-4
AA,01/29/2019,341,N103NN,LAX,-8
AA,01/29/2019,429,N838AW,CLT,-6
AA,01/29/2019,631,N921US,CLT,-10
AA,01/29/2019,952,N990NN,PHX,-1
AA,01/29/2019,969,N902NN,LAS,5
AA,01/29/2019,1047,N944AN,MIA,-5
AA,01/29/2019,1140,N103NN,BOS,-9
AA,01/29/2019,1240,N902NN,MCO,-4
AA,01/29/2019,1278,N855NN,BOS,-4
AA,01/29/2019,1335,N914AN,LAS,-1
AA,01/29/2019,1414,N922NN,ORD,-6
AA,01/29/2019,1444,N865NN,CLT,-11
AA,01/29/2019,1487,N969NN,PHX,7
AA,01/29/2019,1500,N301NW,CLT,-5
AA,01/29/2019,1571,N346AN,MIA,-3
AA,01/29/2019,1610,N197AN,MIA,-3
AA,01/29/2019,2215,N109NN,SFO,-2
AA,01/29/2019,2234,N350AN,DFW,-7
AA,01/29/2019,2268,N176AA,MIA,0
AA,01/29/2019,2286,N903NN,SEA,1
AA,01/29/2019,2291,N301NW,CLT,-9
AA,01/29/2019,2305,N102NN,SFO,-5
AA,01/29/2019,2306,N949NN,SAN,-1
AA,01/29/2019,2369,N850NN,PHX,-7
AA,01/29/2019,2383,N197AN,MIA,-5
AA,01/29/2019,2514,N969AN,AUS,-11
AA,01/29/2019,2643,N987NN,CLT,-11
AA,01/29/2019,2652,N117AN,SFO,-3
AA,01/29/2019,2704,N994NN,MCO,-10
AA,01/29/2019,2772,N969AN,AUS,-5
AA,01/29/2019,2773,N855NN,DCA,-8
AA,01/30/2019,1,N105NN,LAX,-6
AA,01/30/2019,3,N103NN,LAX,-4
AA,01/30/2019,15,N107NN,SFO,-3
AA,01/30/2019,33,N115NN,LAX,-13
AA,01/30/2019,42,N104NN,LAX,-5
AA,01/30/2019,53,N108NN,LAX,257
AA,01/30/2019,117,N116AN,LAX,-3
AA,01/30/2019,133,N113AN,LAX,22
AA,01/30/2019,171,N114NN,LAX,-5
AA,01/30/2019,179,N117AN,SFO,-9
AA,01/30/2019,243,N348AN,MIA,-5
AA,01/30/2019,255,N111ZM,LAX,-5
AA,01/30/2019,277,N938AN,ORD,0
AA,01/30/2019,300,N114NN,LAX,11
AA,01/30/2019,302,N102NN,LAX,0
AA,01/30/2019,331,N112AN,LAX,-9
AA,01/30/2019,341,N101NN,LAX,-6
AA,01/30/2019,429,N838AW,CLT,-10
AA,01/30/2019,631,N153UW,CLT,208
AA,01/30/2019,952,N873NN,PHX,0
AA,01/30/2019,969,N335PH,LAS,-10
AA,01/30/2019,1047,N925NN,MIA,-1
AA,01/30/2019,1140,N101NN,BOS,-4
AA,01/30/2019,1240,N871NN,MCO,125
AA,01/30/2019,1278,N869NN,BOS,-2
AA,01/30/2019,1335,N335PH,LAS,10
AA,01/30/2019,1414,N903NN,ORD,38
AA,01/30/2019,1444,N976AN,CLT,-7
AA,01/30/2019,1487,N821NN,PHX,-2
AA,01/30/2019,1500,N918AN,CLT,-4
AA,01/30/2019,1571,N344AN,MIA,-2
AA,01/30/2019,1587,N861NN,PHX,280
AA,01/30/2019,1610,N193AN,MIA,-1
AA,01/30/2019,2215,N107NN,SFO,35
AA,01/30/2019,2234,N381AN,DFW,1
AA,01/30/2019,2268,N177AN,MIA,-4
AA,01/30/2019,2286,N317PG,SEA,5
AA,01/30/2019,2291,N872NN,CLT,25
AA,01/30/2019,2305,N109NN,SFO,-2
AA,01/30/2019,2306,N960NN,SAN,65
AA,01/30/2019,2369,N996NN,PHX,-3
AA,01/30/2019,2383,N186AN,MIA,11
AA,01/30/2019,2514,N317PG,AUS,-8
AA,01/30/2019,2643,N309PC,CLT,-4
AA,01/30/2019,2652,N115NN,SFO,149
AA,01/30/2019,2704,N918AN,MCO,-3
AA,01/30/2019,2772,N940NN,AUS,15
AA,01/30/2019,2773,N871NN,DCA,-5
AA,01/31/2019,1,N104NN,LAX,12
AA,01/31/2019,3,N115NN,LAX,-2
AA,01/31/2019,15,N117AN,SFO,7
AA,01/31/2019,33,N116AN,LAX,-6
AA,01/31/2019,42,N111ZM,LAX,-8
AA,01/31/2019,53,N102NN,LAX,49
AA,01/31/2019,117,N114NN,LAX,-1
AA,01/31/2019,133,N110AN,LAX,-1
AA,01/31/2019,171,N112AN,LAX,-3
AA,01/31/2019,179,N113AN,SFO,-3
AA,01/31/2019,243,N392AN,MIA,-3
AA,01/31/2019,255,N109NN,LAX,-4
AA,01/31/2019,277,N301PA,ORD,13
AA,01/31/2019,300,N112AN,LAX,21
AA,01/31/2019,302,N108NN,LAX,17
AA,01/31/2019,331,N105NN,LAX,-3
AA,01/31/2019,341,N103NN,LAX,-2
AA,01/31/2019,429,N831AW,CLT,-6
AA,01/31/2019,631,N916US,CLT,19
AA,01/31/2019,952,N359PX,PHX,-4
AA,01/31/2019,969,N821NN,LAS,8
AA,01/31/2019,1047,N949NN,MIA,8
AA,01/31/2019,1140,N103NN,BOS,-7
AA,01/31/2019,1240,N959NN,MCO,0
AA,01/31/2019,1274,N967AN,DFW,37
AA,01/31/2019,1278,N915AN,BOS,-3
AA,01/31/2019,1335,N953AN,LAS,18
AA,01/31/2019,1414,N958AN,ORD,0
AA,01/31/2019,1444,N887NN,CLT,10
AA,01/31/2019,1487,N894NN,PHX,-2
AA,01/31/2019,1500,N976AN,CLT,84
AA,01/31/2019,1571,N348AN,MIA,2
AA,01/31/2019,1587,N879NN,PHX,21
AA,01/31/2019,1610,N188AN,MIA,1
AA,01/31/2019,2214,N809NN,DFW,44
AA,01/31/2019,2215,N117AN,SFO,25
AA,01/31/2019,2234,N381AN,DFW,6
AA,01/31/2019,2268,N177AN,MIA,25
AA,01/31/2019,2286,N921AN,SEA,-6
AA,01/31/2019,2291,N998NN,CLT,6
AA,01/31/2019,2305,N107NN,SFO,-3
AA,01/31/2019,2306,N896NN,SAN,27
AA,01/31/2019,2369,N849NN,PHX,91
AA,01/31/2019,2383,N187AN,MIA,4
AA,01/31/2019,2423,N858NN,DFW,-6
AA,01/31/2019,2514,N931NN,AUS,-1
AA,01/31/2019,2643,N875NN,CLT,-2
AA,01/31/2019,2652,N101NN,SFO,21
AA,01/31/2019,2704,N946AN,MCO,-1
AA,01/31/2019,2772,N928NN,AUS,-4
AA,01/31/2019,2773,N959NN,DCA,-4
AA,01/31/2019,2783,N193AN,EGE,24
